"timestamp","heartrate"
1477521040000,81
1477521055000,81
1477521070000,81
1477521075000,78
1477521080000,78
1477521095000,78
1477521110000,78
1477521115000,80
1477521120000,81
1477521135000,81
1477521140000,79
1477521145000,80
1477521160000,80
1477521170000,76
1477521175000,75
1477521190000,75
1477521200000,74
1477521210000,67
1477521215000,66
1477521230000,66
1477521240000,66
1477521255000,66
1477521260000,66
1477521270000,70
1477521280000,67
1477521290000,65
1477521300000,73
1477521310000,75
1477521325000,75
1477521340000,76
1477521345000,77
1477521350000,78
1477521365000,78
1477521380000,79
1477521385000,80
1477521395000,79
1477521410000,79
1477521415000,79
1477521425000,79
1477521435000,77
1477521450000,77
1477521465000,77
1477521470000,78
1477521475000,80
1477521480000,80
1477521495000,75
1477521510000,75
1477521525000,74
1477521530000,71
1477521535000,69
1477521540000,68
1477521545000,67
1477521550000,66
1477521555000,66
1477521570000,67
1477521580000,74
1477521590000,75
1477521605000,75
1477521615000,74
1477521630000,74
1477521645000,71
1477521660000,71
1477521670000,69
1477521680000,69
1477521690000,74
1477521705000,74
1477521720000,72
1477521725000,73
1477521730000,72
1477521740000,74
1477521755000,73
1477521760000,71
1477521765000,70
1477521770000,71
1477521775000,72
1477521780000,74
1477521785000,75
1477521790000,78
1477521795000,80
1477521805000,82
1477521810000,87
1477521815000,92
1477521820000,92
1477521835000,92
1477521850000,92
1477521855000,92
1477521865000,91
1477521880000,92
1477521885000,94
1477521895000,92
1477521900000,96
1477521915000,96
1477521920000,97
1477521930000,95
1477521945000,95
1477521950000,94
1477521960000,93
1477521975000,93
1477521980000,92
1477521985000,89
1477521990000,87
1477521995000,86
1477522000000,77
1477522005000,77
1477522015000,83
1477522020000,79
1477522030000,78
1477522035000,78
1477522040000,77
1477522045000,78
1477522050000,82
1477522055000,84
1477522060000,78
1477522065000,75
1477522070000,74
1477522080000,75
1477522095000,75
1477522100000,76
1477522115000,76
1477522120000,82
1477522130000,80
1477522140000,78
1477522150000,77
1477522165000,77
1477522170000,76
1477522180000,75
1477522190000,74
1477522205000,74
1477522210000,73
1477522220000,74
1477522230000,77
1477522245000,77
1477522250000,74
1477522265000,74
1477522270000,73
1477522285000,73
1477522290000,72
1477522305000,72
1477522310000,73
1477522325000,73
1477522330000,72
1477522345000,72
1477522350000,71
1477522365000,71
1477522380000,72
1477522395000,72
1477522400000,73
1477522415000,73
1477522430000,73
1477522435000,74
1477522440000,75
1477522450000,73
1477522460000,73
1477522470000,72
1477522480000,71
1477522495000,71
1477522500000,70
1477522510000,73
1477522520000,70
1477522535000,70
1477522540000,69
1477522550000,70
1477522560000,68
1477522570000,67
1477522585000,67
1477522590000,69
1477522600000,70
1477522615000,70
1477522630000,70
1477522640000,69
1477522655000,69
1477522660000,70
1477522675000,70
1477522680000,71
1477522695000,71
1477522700000,70
1477522710000,69
1477522725000,69
1477522740000,69
1477522750000,68
1477522765000,68
1477522780000,68
1477522790000,69
1477522800000,69
1477522810000,70
1477522825000,70
1477522840000,70
1477522850000,69
1477522860000,70
1477522875000,70
1477522890000,69
1477522900000,70
1477522910000,71
1477522920000,70
1477522930000,69
1477522940000,68
1477522950000,69
1477522965000,69
1477522970000,68
1477522985000,68
1477523000000,68
1477523015000,68
1477523030000,68
1477523045000,68
1477523050000,67
1477523065000,67
1477523080000,67
1477523095000,67
1477523100000,68
1477523110000,67
1477523120000,68
1477523130000,67
1477523140000,65
1477523155000,65
1477523170000,65
1477523185000,65
1477523200000,66
1477523215000,66
1477523230000,66
1477523245000,66
1477523260000,66
1477523270000,67
1477523285000,67
1477523290000,66
1477523300000,67
1477523315000,67
1477523330000,67
1477523345000,67
1477523360000,66
1477523365000,67
1477523380000,67
1477523390000,76
1477523400000,64
1477523410000,62
1477523425000,62
1477523430000,62
1477523445000,62
1477523460000,63
1477523470000,60
1477523480000,62
1477523490000,64
1477523500000,65
1477523510000,64
1477523520000,65
1477523530000,67
1477523540000,66
1477523550000,65
1477523560000,65
1477523570000,64
1477523580000,65
1477523595000,65
1477523610000,65
1477523620000,65
1477523630000,65
1477523645000,65
1477523660000,65
1477523670000,64
1477523680000,65
1477523695000,65
1477523700000,69
1477523710000,62
1477523725000,62
1477523730000,64
1477523740000,65
1477523750000,66
1477523760000,62
1477523770000,60
1477523780000,59
1477523795000,59
1477523800000,60
1477523815000,60
1477523820000,78
1477523830000,74
1477523840000,70
1477523850000,68
1477523855000,68
1477523860000,67
1477523875000,67
1477523890000,69
1477523900000,66
1477523910000,67
1477523920000,64
1477523930000,63
1477523945000,63
1477523960000,62
1477523975000,62
1477523980000,64
1477523990000,67
1477524000000,65
1477524015000,65
1477524020000,64
1477524030000,67
1477524040000,64
1477524050000,65
1477524060000,66
1477524075000,66
1477524080000,66
1477524090000,65
1477524100000,66
1477524110000,65
1477524120000,65
1477524130000,70
1477524140000,65
1477524145000,65
1477524160000,66
1477524165000,67
1477524170000,69
1477524180000,66
1477524190000,65
1477524200000,64
1477524215000,64
1477524230000,64
1477524245000,64
1477524260000,64
1477524270000,64
1477524285000,64
1477524300000,64
1477524315000,64
1477524320000,65
1477524335000,65
1477524340000,66
1477524350000,65
1477524365000,65
1477524380000,65
1477524390000,64
1477524405000,64
1477524420000,64
1477524435000,64
1477524450000,64
1477524465000,64
1477524480000,64
1477524490000,63
1477524505000,63
1477524510000,64
1477524525000,64
1477524540000,64
1477524550000,63
1477524565000,63
1477524580000,63
1477524590000,64
1477524605000,64
1477524610000,64
1477524625000,64
1477524640000,64
1477524655000,64
1477524670000,64
1477524685000,64
1477524700000,64
1477524715000,64
1477524730000,64
1477524745000,64
1477524760000,63
1477524775000,63
1477524790000,64
1477524805000,64
1477524820000,64
1477524835000,64
1477524850000,64
1477524865000,64
1477524880000,64
1477524890000,64
1477524905000,64
1477524910000,64
1477524925000,64
1477524940000,64
1477524950000,64
1477524965000,64
1477524970000,64
1477524980000,64
1477524995000,64
1477525000000,64
1477525010000,64
1477525020000,63
1477525030000,64
1477525040000,64
1477525055000,64
1477525070000,64
1477525080000,64
1477525090000,64
1477525105000,64
1477525110000,64
1477525120000,64
1477525130000,64
1477525140000,63
1477525150000,64
1477525165000,64
1477525170000,64
1477525180000,64
1477525195000,64
1477525210000,63
1477525220000,63
1477525230000,64
1477525240000,64
1477525250000,65
1477525265000,65
1477525270000,65
1477525285000,65
1477525300000,65
1477525315000,65
1477525320000,66
1477525335000,66
1477525340000,66
1477525355000,66
1477525360000,66
1477525375000,66
1477525380000,66
1477525395000,66
1477525400000,65
1477525415000,65
1477525420000,65
1477525430000,65
1477525445000,65
1477525450000,65
1477525460000,65
1477525475000,65
1477525480000,65
1477525495000,65
1477525510000,65
1477525520000,65
1477525530000,63
1477525545000,63
1477525550000,63
1477525560000,63
1477525570000,63
1477525580000,63
1477525590000,63
1477525600000,63
1477525615000,63
1477525630000,63
1477525640000,63
1477525650000,63
1477525660000,63
1477525670000,64
1477525685000,64
1477525690000,63
1477525700000,64
1477525710000,65
1477525725000,65
1477525730000,64
1477525740000,64
1477525755000,64
1477525760000,65
1477525770000,65
1477525780000,65
1477525790000,65
1477525805000,65
1477525810000,65
1477525820000,64
1477525835000,64
1477525840000,65
1477525850000,65
1477525860000,64
1477525875000,64
1477525880000,65
1477525895000,65
1477525900000,66
1477525910000,65
1477525920000,64
1477525935000,64
1477525940000,63
1477525950000,64
1477525965000,64
1477525980000,63
1477525995000,63
1477526010000,64
1477526025000,64
1477526030000,64
1477526045000,64
1477526060000,64
1477526075000,64
1477526090000,65
1477526105000,65
1477526120000,65
1477526135000,65
1477526140000,66
1477526155000,66
1477526160000,66
1477526175000,66
1477526190000,66
1477526200000,65
1477526210000,65
1477526220000,65
1477526235000,65
1477526240000,64
1477526255000,64
1477526260000,65
1477526275000,65
1477526280000,65
1477526290000,65
1477526300000,64
1477526315000,64
1477526330000,64
1477526340000,64
1477526355000,64
1477526360000,63
1477526370000,62
1477526380000,63
1477526395000,63
1477526410000,63
1477526425000,63
1477526430000,64
1477526440000,63
1477526450000,64
1477526460000,63
1477526470000,64
1477526485000,64
1477526500000,64
1477526510000,65
1477526520000,66
1477526530000,67
1477526540000,66
1477526550000,65
1477526560000,64
1477526575000,64
1477526580000,65
1477526595000,65
1477526610000,65
1477526625000,65
1477526630000,64
1477526645000,64
1477526650000,65
1477526660000,65
1477526670000,65
1477526680000,66
1477526690000,65
1477526700000,67
1477526710000,69
1477526720000,70
1477526730000,68
1477526740000,67
1477526750000,65
1477526765000,65
1477526770000,64
1477526775000,65
1477526790000,66
1477526795000,67
1477526805000,65
1477526810000,62
1477526815000,59
1477526820000,58
1477526830000,60
1477526840000,68
1477526850000,64
1477526860000,62
1477526870000,63
1477526885000,63
1477526890000,62
1477526900000,63
1477526910000,61
1477526920000,60
1477526930000,61
1477526940000,62
1477526950000,65
1477526960000,64
1477526970000,63
1477526980000,62
1477526990000,63
1477527000000,65
1477527010000,63
1477527020000,62
1477527030000,63
1477527040000,63
1477527055000,63
1477527060000,64
1477527075000,64
1477527080000,77
1477527090000,83
1477527100000,65
1477527110000,62
1477527125000,62
1477527130000,63
1477527140000,64
1477527150000,62
1477527160000,61
1477527175000,61
1477527180000,62
1477527190000,64
1477527200000,63
1477527210000,61
1477527225000,61
1477527230000,62
1477527240000,65
1477527250000,65
1477527260000,64
1477527270000,60
1477527285000,60
1477527290000,59
1477527300000,60
1477527310000,61
1477527320000,62
1477527330000,64
1477527340000,62
1477527350000,63
1477527365000,63
1477527370000,64
1477527380000,63
1477527390000,65
1477527400000,64
1477527415000,64
1477527430000,65
1477527445000,65
1477527460000,70
1477527470000,63
1477527480000,64
1477527490000,64
1477527500000,66
1477527510000,67
1477527520000,69
1477527530000,67
1477527540000,65
1477527550000,66
1477527560000,66
1477527570000,65
1477527580000,68
1477527590000,66
1477527600000,64
1477527615000,64
1477527620000,69
1477527630000,73
1477527645000,73
1477527650000,68
1477527665000,68
1477527670000,70
1477527680000,73
1477527690000,73
1477527705000,73
1477527710000,68
1477527720000,68
1477527730000,65
1477527740000,67
1477527750000,66
1477527760000,68
1477527770000,68
1477527780000,68
1477527790000,68
1477527800000,64
1477527815000,64
1477527820000,65
1477527830000,67
1477527840000,69
1477527850000,68
1477527860000,69
1477527870000,66
1477527880000,68
1477527890000,69
1477527900000,70
1477527915000,70
1477527930000,71
1477527940000,73
1477527950000,75
1477527960000,74
1477527970000,73
1477527980000,71
1477527990000,68
1477528000000,71
1477528010000,70
1477528020000,69
1477528030000,67
1477528040000,66
1477528055000,66
1477528060000,67
1477528070000,69
1477528080000,75
1477528090000,76
1477528100000,68
1477528110000,65
1477528125000,65
1477528130000,65
1477528140000,67
1477528150000,69
1477528165000,69
1477528170000,70
1477528180000,69
1477528190000,68
1477528200000,66
1477528215000,66
1477528220000,67
1477528230000,69
1477528245000,69
1477528250000,66
1477528260000,67
1477528275000,67
1477528290000,65
1477528295000,65
1477528300000,64
1477528310000,64
1477528320000,65
1477528330000,67
1477528340000,62
1477528350000,59
1477528360000,61
1477528370000,64
1477528380000,61
1477528390000,63
1477528400000,64
1477528410000,63
1477528420000,71
1477528430000,60
1477528445000,60
1477528460000,59
1477528470000,60
1477528480000,56
1477528490000,60
1477528500000,63
1477528510000,64
1477528520000,60
1477528530000,57
1477528545000,57
1477528550000,60
1477528560000,61
1477528575000,61
1477528580000,62
1477528590000,59
1477528600000,56
1477528610000,58
1477528620000,63
1477528630000,69
1477528640000,71
1477528650000,60
1477528660000,59
1477528670000,60
1477528680000,64
1477528690000,61
1477528700000,59
1477528710000,58
1477528720000,62
1477528730000,67
1477528745000,67
1477528750000,67
1477528760000,68
1477528770000,61
1477528780000,60
1477528790000,61
1477528800000,61
1477528810000,57
1477528825000,57
1477528830000,59
1477528840000,61
1477528850000,57
1477528860000,59
1477528870000,62
1477528880000,63
1477528890000,58
1477528900000,56
1477528910000,58
1477528920000,59
1477528930000,63
1477528940000,64
1477528955000,64
1477528960000,62
1477528970000,66
1477528980000,59
1477528990000,61
1477529000000,61
1477529010000,57
1477529025000,57
1477529040000,60
1477529050000,62
1477529060000,58
1477529075000,58
1477529080000,65
1477529090000,59
1477529105000,59
1477529110000,61
1477529120000,58
1477529130000,57
1477529140000,58
1477529150000,60
1477529160000,61
1477529170000,62
1477529180000,63
1477529190000,63
1477529200000,59
1477529210000,58
1477529220000,61
1477529230000,62
1477529240000,59
1477529250000,57
1477529260000,60
1477529270000,62
1477529280000,65
1477529290000,62
1477529300000,58
1477529310000,57
1477529320000,61
1477529330000,62
1477529345000,62
1477529350000,61
1477529365000,61
1477529380000,62
1477529390000,63
1477529400000,62
1477529415000,62
1477529420000,64
1477529430000,63
1477529440000,61
1477529450000,62
1477529460000,64
1477529470000,59
1477529480000,58
1477529490000,60
1477529500000,61
1477529515000,61
1477529520000,62
1477529535000,62
1477529540000,61
1477529555000,61
1477529560000,62
1477529575000,62
1477529590000,63
1477529600000,62
1477529610000,63
1477529620000,62
1477529635000,62
1477529650000,62
1477529660000,61
1477529675000,61
1477529680000,62
1477529695000,62
1477529700000,60
1477529710000,60
1477529720000,61
1477529730000,60
1477529740000,62
1477529750000,61
1477529760000,62
1477529770000,61
1477529780000,60
1477529790000,62
1477529800000,61
1477529810000,62
1477529820000,61
1477529830000,61
1477529840000,59
1477529850000,58
1477529860000,60
1477529870000,61
1477529880000,62
1477529895000,62
1477529900000,57
1477529910000,58
1477529920000,59
1477529930000,61
1477529945000,61
1477529960000,61
1477529975000,61
1477529980000,62
1477529990000,62
1477530005000,62
1477530010000,63
1477530020000,61
1477530035000,61
1477530040000,63
1477530055000,63
1477530060000,62
1477530075000,62
1477530090000,62
1477530105000,62
1477530110000,63
1477530125000,63
1477530130000,62
1477530140000,61
1477530150000,62
1477530165000,62
1477530170000,64
1477530180000,63
1477530190000,61
1477530200000,62
1477530210000,63
1477530225000,63
1477530240000,62
1477530255000,62
1477530260000,61
1477530275000,61
1477530280000,61
1477530290000,62
1477530300000,63
1477530310000,61
1477530320000,59
1477530330000,60
1477530340000,61
1477530355000,61
1477530370000,60
1477530380000,62
1477530395000,62
1477530410000,62
1477530420000,62
1477530430000,61
1477530445000,61
1477530450000,62
1477530465000,62
1477530480000,61
1477530495000,61
1477530510000,62
1477530520000,61
1477530535000,61
1477530550000,61
1477530565000,61
1477530580000,61
1477530595000,61
1477530610000,61
1477530620000,61
1477530635000,61
1477530650000,60
1477530660000,59
1477530670000,60
1477530680000,61
1477530690000,63
1477530700000,62
1477530710000,61
1477530720000,60
1477530730000,62
1477530740000,63
1477530750000,61
1477530760000,60
1477530770000,59
1477530780000,60
1477530790000,61
1477530805000,61
1477530820000,61
1477530835000,61
1477530850000,61
1477530865000,61
1477530880000,60
1477530895000,60
1477530900000,62
1477530915000,62
1477530930000,61
1477530940000,60
1477530955000,60
1477530960000,61
1477530975000,61
1477530980000,62
1477530990000,61
1477531000000,60
1477531010000,61
1477531020000,62
1477531035000,62
1477531040000,61
1477531055000,61
1477531060000,59
1477531070000,61
1477531085000,61
1477531100000,61
1477531115000,61
1477531130000,61
1477531140000,62
1477531150000,61
1477531165000,61
1477531180000,61
1477531190000,62
1477531205000,62
1477531210000,61
1477531220000,60
1477531230000,59
1477531240000,59
1477531250000,60
1477531265000,60
1477531270000,59
1477531285000,59
1477531290000,60
1477531300000,61
1477531310000,63
1477531320000,65
1477531335000,67
1477531340000,68
1477531345000,80
1477531350000,80
1477531360000,81
1477531365000,82
1477531370000,65
1477531375000,61
1477531380000,57
1477531390000,56
1477531400000,55
1477531410000,54
1477531420000,55
1477531430000,56
1477531440000,54
1477531450000,58
1477531460000,62
1477531470000,56
1477531485000,56
1477531500000,56
1477531510000,54
1477531520000,55
1477531530000,58
1477531540000,56
1477531555000,56
1477531560000,54
1477531570000,56
1477531580000,58
1477531590000,55
1477531600000,54
1477531615000,54
1477531620000,55
1477531630000,57
1477531640000,60
1477531650000,56
1477531665000,56
1477531680000,54
1477531695000,54
1477531710000,55
1477531725000,55
1477531730000,56
1477531740000,55
1477531750000,57
1477531760000,59
1477531770000,55
1477531780000,56
1477531790000,55
1477531800000,54
1477531810000,55
1477531820000,56
1477531825000,57
1477531840000,57
1477531855000,57
1477531860000,58
1477531870000,57
1477531885000,57
1477531900000,57
1477531915000,57
1477531930000,57
1477531945000,57
1477531960000,57
1477531975000,57
1477531990000,55
1477532005000,55
1477532020000,55
1477532035000,55
1477532050000,54
1477532060000,55
1477532075000,55
1477532080000,55
1477532095000,55
1477532110000,55
1477532125000,55
1477532140000,55
1477532150000,54
1477532160000,54
1477532175000,54
1477532180000,55
1477532190000,55
1477532205000,55
1477532210000,66
1477532220000,61
1477532230000,60
1477532245000,60
1477532250000,62
1477532260000,63
1477532270000,61
1477532280000,60
1477532290000,61
1477532300000,61
1477532310000,60
1477532325000,60
1477532330000,62
1477532340000,64
1477532355000,64
1477532360000,65
1477532370000,66
1477532380000,65
1477532390000,64
1477532400000,65
1477532410000,64
1477532420000,63
1477532430000,64
1477532445000,64
1477532450000,63
1477532460000,64
1477532470000,65
1477532480000,66
1477532490000,65
1477532500000,63
1477532510000,61
1477532520000,64
1477532530000,62
1477532545000,62
1477532560000,63
1477532575000,63
1477532580000,61
1477532595000,61
1477532600000,63
1477532610000,61
1477532625000,61
1477532630000,62
1477532640000,62
1477532650000,63
1477532665000,63
1477532670000,65
1477532680000,63
1477532690000,66
1477532700000,60
1477532710000,61
1477532720000,63
1477532730000,62
1477532740000,63
1477532750000,61
1477532760000,57
1477532770000,61
1477532780000,64
1477532790000,66
1477532800000,65
1477532810000,64
1477532825000,64
1477532840000,64
1477532850000,64
1477532860000,61
1477532870000,58
1477532880000,61
1477532890000,57
1477532900000,60
1477532910000,63
1477532920000,64
1477532935000,64
1477532940000,62
1477532950000,61
1477532960000,65
1477532970000,62
1477532980000,60
1477532985000,59
1477533000000,59
1477533015000,59
1477533020000,58
1477533030000,59
1477533040000,55
1477533050000,58
1477533060000,57
1477533075000,57
1477533080000,59
1477533090000,58
1477533100000,59
1477533110000,59
1477533120000,63
1477533130000,62
1477533140000,59
1477533150000,58
1477533160000,59
1477533170000,59
1477533180000,62
1477533190000,56
1477533200000,57
1477533210000,58
1477533220000,61
1477533235000,61
1477533240000,60
1477533250000,58
1477533260000,58
1477533270000,64
1477533280000,67
1477533290000,65
1477533300000,63
1477533310000,58
1477533320000,58
1477533330000,58
1477533340000,59
1477533350000,60
1477533360000,63
1477533370000,64
1477533380000,57
1477533395000,57
1477533400000,58
1477533410000,62
1477533420000,59
1477533430000,58
1477533440000,59
1477533450000,60
1477533460000,64
1477533470000,61
1477533480000,61
1477533490000,62
1477533500000,61
1477533510000,60
1477533520000,60
1477533530000,61
1477533545000,61
1477533550000,60
1477533560000,64
1477533570000,61
1477533580000,57
1477533590000,58
1477533600000,59
1477533610000,61
1477533625000,61
1477533630000,60
1477533640000,60
1477533655000,60
1477533670000,60
1477533680000,61
1477533690000,60
1477533700000,59
1477533710000,64
1477533720000,62
1477533730000,59
1477533740000,63
1477533750000,57
1477533760000,56
1477533770000,57
1477533780000,60
1477533790000,57
1477533805000,57
1477533810000,62
1477533820000,59
1477533830000,57
1477533840000,58
1477533855000,58
1477533860000,61
1477533870000,62
1477533880000,63
1477533890000,62
1477533900000,61
1477533915000,61
1477533920000,60
1477533930000,60
1477533940000,60
1477533950000,59
1477533960000,59
1477533970000,59
1477533980000,59
1477533990000,61
1477534000000,59
1477534010000,59
1477534025000,59
1477534030000,58
1477534040000,59
1477534050000,58
1477534060000,59
1477534070000,59
1477534085000,59
1477534100000,59
1477534110000,59
1477534125000,59
1477534130000,59
1477534140000,58
1477534155000,58
1477534160000,59
1477534175000,59
1477534180000,60
1477534190000,59
1477534200000,59
1477534215000,59
1477534220000,59
1477534230000,59
1477534240000,60
1477534250000,59
1477534260000,60
1477534270000,59
1477534280000,59
1477534290000,59
1477534300000,59
1477534310000,59
1477534320000,59
1477534335000,59
1477534350000,59
1477534360000,60
1477534370000,60
1477534380000,58
1477534390000,58
1477534405000,58
1477534420000,59
1477534430000,60
1477534440000,59
1477534450000,58
1477534460000,59
1477534475000,59
1477534480000,59
1477534490000,59
1477534505000,59
1477534510000,60
1477534520000,59
1477534530000,59
1477534545000,59
1477534560000,59
1477534575000,59
1477534590000,60
1477534600000,60
1477534615000,60
1477534630000,61
1477534640000,60
1477534650000,60
1477534660000,59
1477534675000,59
1477534680000,59
1477534695000,59
1477534700000,58
1477534710000,59
1477534720000,61
1477534730000,62
1477534740000,63
1477534750000,62
1477534760000,61
1477534770000,62
1477534780000,62
1477534790000,62
1477534800000,64
1477534810000,58
1477534820000,57
1477534830000,58
1477534840000,59
1477534850000,61
1477534860000,60
1477534870000,59
1477534880000,58
1477534890000,59
1477534900000,62
1477534910000,61
1477534920000,63
1477534930000,60
1477534940000,58
1477534955000,58
1477534960000,59
1477534970000,59
1477534980000,59
1477534995000,59
1477535000000,60
1477535015000,60
1477535030000,62
1477535040000,60
1477535050000,60
1477535065000,60
1477535080000,59
1477535095000,59
1477535110000,59
1477535120000,62
1477535130000,63
1477535145000,63
1477535150000,61
1477535160000,60
1477535170000,60
1477535180000,57
1477535190000,57
1477535200000,59
1477535215000,59
1477535220000,63
1477535230000,58
1477535245000,58
1477535250000,59
1477535260000,56
1477535270000,57
1477535280000,58
1477535295000,58
1477535300000,57
1477535310000,61
1477535325000,61
1477535330000,62
1477535335000,62
1477535340000,63
1477535350000,58
1477535360000,55
1477535375000,55
1477535380000,57
1477535390000,59
1477535405000,59
1477535410000,58
1477535420000,57
1477535435000,57
1477535440000,56
1477535450000,59
1477535460000,57
1477535470000,56
1477535480000,58
1477535495000,58
1477535500000,57
1477535510000,56
1477535520000,58
1477535530000,57
1477535545000,57
1477535550000,59
1477535565000,59
1477535570000,60
1477535585000,60
1477535590000,62
1477535600000,63
1477535610000,61
1477535620000,60
1477535630000,61
1477535640000,59
1477535650000,55
1477535660000,54
1477535670000,55
1477535680000,58
1477535690000,60
1477535700000,69
1477535710000,71
1477535720000,68
1477535730000,59
1477535740000,57
1477535750000,62
1477535760000,64
1477535775000,64
1477535780000,62
1477535790000,61
1477535800000,60
1477535810000,61
1477535820000,63
1477535835000,63
1477535840000,61
1477535850000,65
1477535860000,63
1477535870000,62
1477535880000,61
1477535890000,63
1477535900000,69
1477535910000,59
1477535920000,58
1477535930000,61
1477535940000,62
1477535950000,61
1477535965000,61
1477535980000,61
1477535990000,62
1477536000000,64
1477536015000,64
1477536020000,63
1477536030000,62
1477536040000,64
1477536050000,71
1477536060000,64
1477536070000,64
1477536080000,63
1477536090000,62
1477536100000,65
1477536110000,69
1477536120000,68
1477536130000,69
1477536140000,63
1477536155000,63
1477536170000,66
1477536185000,66
1477536190000,65
1477536200000,66
1477536210000,65
1477536220000,68
1477536230000,66
1477536240000,67
1477536250000,64
1477536260000,59
1477536270000,57
1477536280000,58
1477536295000,58
1477536300000,61
1477536315000,61
1477536320000,62
1477536330000,61
1477536340000,67
1477536350000,68
1477536360000,71
1477536370000,67
1477536380000,66
1477536390000,67
1477536400000,66
1477536410000,65
1477536420000,66
1477536430000,65
1477536440000,67
1477536455000,67
1477536460000,68
1477536470000,67
1477536480000,66
1477536490000,65
1477536500000,65
1477536510000,65
1477536525000,65
1477536530000,66
1477536540000,65
1477536550000,57
1477536560000,54
1477536570000,56
1477536580000,54
1477536590000,56
1477536600000,54
1477536610000,54
1477536620000,55
1477536630000,56
1477536640000,54
1477536650000,56
1477536660000,55
1477536670000,55
1477536680000,57
1477536690000,58
1477536700000,55
1477536710000,58
1477536720000,57
1477536735000,57
1477536740000,57
1477536750000,55
1477536760000,55
1477536775000,55
1477536780000,55
1477536790000,53
1477536800000,55
1477536810000,58
1477536820000,55
1477536830000,55
1477536840000,56
1477536850000,54
1477536860000,54
1477536870000,53
1477536880000,54
1477536890000,53
1477536900000,53
1477536910000,53
1477536920000,51
1477536935000,51
1477536940000,53
1477536955000,53
1477536960000,55
1477536975000,55
1477536990000,54
1477537005000,54
1477537010000,53
1477537015000,54
1477537030000,54
1477537040000,64
1477537050000,58
1477537060000,55
1477537070000,52
1477537080000,51
1477537090000,50
1477537100000,51
1477537110000,50
1477537120000,51
1477537135000,51
1477537140000,52
1477537150000,51
1477537160000,50
1477537170000,51
1477537180000,50
1477537190000,52
1477537200000,51
1477537215000,51
1477537230000,51
1477537240000,50
1477537250000,49
1477537260000,50
1477537275000,50
1477537290000,50
1477537305000,50
1477537320000,50
1477537335000,50
1477537350000,51
1477537360000,51
1477537370000,53
1477537380000,54
1477537390000,53
1477537400000,52
1477537410000,51
1477537420000,50
1477537430000,51
1477537440000,52
1477537455000,52
1477537460000,53
1477537470000,50
1477537485000,50
1477537490000,51
1477537500000,52
1477537510000,53
