"timestamp","heartrate"
1477436100000,79
1477436110000,78
1477436115000,78
1477436130000,78
1477436135000,80
1477436140000,79
1477436150000,76
1477436155000,76
1477436165000,77
1477436180000,80
1477436190000,79
1477436195000,79
1477436210000,83
1477436220000,80
1477436230000,81
1477436245000,82
1477436250000,84
1477436265000,84
1477436270000,81
1477436280000,79
1477436290000,75
1477436300000,77
1477436315000,77
1477436330000,77
1477436340000,76
1477436350000,77
1477436360000,76
1477436375000,76
1477436380000,77
1477436390000,76
1477436405000,76
1477436410000,79
1477436420000,77
1477436430000,79
1477436445000,79
1477436450000,77
1477436465000,77
1477436470000,77
1477436480000,75
1477436490000,74
1477436495000,75
1477436510000,85
1477436520000,83
1477436535000,83
1477436540000,82
1477436545000,81
1477436560000,81
1477436570000,79
1477436580000,79
1477436590000,78
1477436600000,77
1477436615000,77
1477436620000,77
1477436625000,77
1477436640000,84
1477436650000,88
1477436660000,77
1477436675000,77
1477436680000,79
1477436695000,79
1477436700000,81
1477436705000,83
1477436710000,83
1477436720000,85
1477436730000,81
1477436735000,81
1477436740000,80
1477436745000,79
1477436750000,80
1477436755000,81
1477436770000,80
1477436780000,82
1477436790000,79
1477436795000,79
1477436810000,81
1477436825000,80
1477436830000,78
1477436845000,77
1477436860000,77
1477436875000,77
1477436880000,76
1477436895000,76
1477436910000,77
1477436920000,77
1477436930000,77
1477436940000,77
1477436945000,80
1477436960000,80
1477436970000,77
1477436980000,75
1477436990000,75
1477437000000,75
1477437010000,74
1477437015000,75
1477437020000,74
1477437025000,74
1477437040000,75
1477437050000,78
1477437055000,78
1477437060000,77
1477437070000,74
1477437080000,75
1477437090000,77
1477437105000,79
1477437120000,78
1477437125000,76
1477437130000,74
1477437135000,73
1477437150000,74
1477437155000,73
1477437160000,73
1477437175000,73
1477437190000,74
1477437200000,73
1477437210000,72
1477437220000,73
1477437225000,73
1477437230000,72
1477437235000,73
1477437250000,73
1477437260000,72
1477437275000,72
1477437290000,72
1477437300000,74
1477437305000,75
1477437310000,78
1477437315000,79
1477437320000,81
1477437325000,83
1477437330000,84
1477437335000,87
1477437340000,88
1477437345000,89
1477437350000,88
1477437355000,85
1477437370000,85
1477437375000,86
1477437385000,88
1477437400000,88
1477437415000,89
1477437430000,89
1477437435000,88
1477437450000,89
1477437455000,89
1477437465000,88
1477437480000,88
1477437490000,89
1477437505000,89
1477437520000,89
1477437530000,91
1477437545000,91
1477437555000,89
1477437565000,90
1477437580000,90
1477437590000,91
1477437600000,86
1477437605000,87
1477437615000,86
1477437620000,85
1477437635000,86
1477437645000,87
1477437660000,87
1477437665000,88
1477437670000,90
1477437675000,91
1477437680000,91
1477437695000,92
1477437700000,93
1477437710000,94
1477437715000,95
1477437720000,87
1477437725000,86
1477437740000,85
1477437745000,86
1477437760000,85
1477437765000,84
1477437770000,82
1477437775000,80
1477437780000,75
1477437790000,73
1477437795000,78
1477437800000,80
1477437810000,79
1477437820000,78
1477437830000,78
1477437840000,79
1477437845000,79
1477437860000,80
1477437870000,74
1477437875000,71
1477437880000,68
1477437890000,68
1477437905000,68
1477437910000,66
1477437920000,69
1477437930000,68
1477437945000,69
1477437950000,70
1477437955000,71
1477437960000,73
1477437965000,75
1477437970000,74
1477437980000,73
1477437990000,71
1477438005000,71
1477438010000,71
1477438025000,71
1477438030000,73
1477438040000,74
1477438050000,71
1477438060000,70
1477438070000,69
1477438080000,69
1477438090000,70
1477438100000,70
1477438110000,70
1477438120000,72
1477438130000,71
1477438145000,71
1477438150000,73
1477438160000,74
1477438175000,74
1477438190000,74
1477438200000,70
1477438205000,71
1477438220000,70
1477438230000,70
1477438245000,70
1477438250000,69
1477438260000,70
1477438275000,70
1477438290000,70
1477438305000,70
1477438320000,70
1477438330000,70
1477438340000,68
1477438345000,69
1477438350000,68
1477438365000,68
1477438380000,67
1477438390000,66
1477438395000,65
1477438400000,65
1477438410000,65
1477438420000,66
1477438435000,65
1477438450000,65
1477438465000,66
1477438480000,66
1477438495000,66
1477438500000,65
1477438510000,66
1477438525000,66
1477438540000,66
1477438555000,66
1477438565000,67
1477438580000,67
1477438595000,67
1477438610000,67
1477438620000,67
1477438635000,67
1477438650000,67
1477438660000,68
1477438670000,69
1477438680000,68
1477438690000,66
1477438700000,64
1477438710000,69
1477438720000,68
1477438735000,68
1477438740000,70
1477438750000,70
1477438760000,69
1477438775000,69
1477438780000,77
1477438790000,77
1477438805000,77
1477438810000,77
1477438815000,76
1477438830000,76
1477438840000,70
1477438850000,67
1477438860000,68
1477438875000,68
1477438880000,68
1477438895000,67
1477438900000,67
1477438915000,67
1477438920000,69
1477438925000,70
1477438930000,78
1477438940000,75
1477438945000,73
1477438950000,74
1477438955000,75
1477438960000,78
1477438965000,78
1477438975000,79
1477438980000,81
1477438995000,81
1477439010000,81
1477439020000,80
1477439035000,81
1477439040000,81
1477439050000,75
1477439060000,74
1477439070000,72
1477439080000,71
1477439090000,72
1477439100000,73
1477439110000,72
1477439125000,72
1477439140000,72
1477439150000,71
1477439165000,71
1477439180000,71
1477439190000,69
1477439200000,72
1477439210000,76
1477439220000,83
1477439235000,82
1477439250000,82
1477439265000,81
1477439270000,82
1477439275000,85
1477439280000,87
1477439290000,89
1477439295000,89
1477439310000,89
1477439325000,89
1477439330000,89
1477439340000,87
1477439345000,86
1477439350000,85
1477439355000,84
1477439360000,85
1477439365000,87
1477439370000,88
1477439385000,88
1477439390000,91
1477439395000,90
1477439400000,89
1477439405000,90
1477439410000,88
1477439420000,87
1477439425000,85
1477439430000,84
1477439435000,86
1477439440000,87
1477439445000,88
1477439460000,88
1477439470000,88
1477439475000,89
1477439480000,90
1477439485000,91
1477439490000,92
1477439495000,93
1477439500000,85
1477439505000,85
1477439510000,84
1477439520000,82
1477439525000,81
1477439530000,80
1477439535000,81
1477439540000,80
1477439545000,78
1477439550000,77
1477439565000,77
1477439570000,79
1477439575000,80
1477439580000,77
1477439585000,76
1477439600000,76
1477439615000,73
1477439620000,73
1477439630000,73
1477439635000,73
1477439645000,74
1477439650000,75
1477439655000,74
1477439670000,74
1477439680000,74
1477439685000,74
1477439690000,75
1477439700000,73
1477439710000,72
1477439725000,72
1477439730000,73
1477439735000,74
1477439740000,76
1477439755000,75
1477439760000,75
1477439770000,73
1477439780000,71
1477439790000,70
1477439800000,73
1477439810000,72
1477439825000,73
1477439830000,73
1477439835000,73
1477439850000,73
1477439865000,73
1477439870000,72
1477439885000,72
1477439890000,70
1477439900000,69
1477439910000,75
1477439920000,74
1477439930000,76
1477439945000,76
1477439950000,75
1477439960000,80
1477439975000,80
1477439990000,79
1477439995000,77
1477440000000,76
1477440015000,76
1477440020000,75
1477440030000,76
1477440035000,75
1477440050000,75
1477440060000,77
1477440065000,81
1477440070000,78
1477440080000,74
1477440095000,74
1477440100000,73
1477440110000,72
1477440125000,72
1477440140000,71
1477440145000,71
1477440155000,71
1477440165000,71
1477440180000,71
1477440190000,79
1477440200000,77
1477440210000,75
1477440220000,75
1477440225000,76
1477440240000,73
1477440250000,71
1477440260000,70
1477440265000,69
1477440270000,70
1477440280000,74
1477440290000,73
1477440305000,73
1477440320000,76
1477440330000,73
1477440335000,72
1477440350000,76
1477440360000,77
1477440370000,75
1477440385000,75
1477440395000,73
1477440410000,72
1477440420000,73
1477440425000,78
1477440440000,71
1477440450000,67
1477440460000,68
1477440470000,69
1477440480000,71
1477440495000,71
1477440500000,71
1477440510000,70
1477440520000,69
1477440530000,70
1477440540000,71
1477440550000,72
1477440560000,75
1477440570000,70
1477440580000,68
1477440590000,67
1477440600000,70
1477440610000,69
1477440620000,68
1477440635000,68
1477440640000,67
1477440650000,66
1477440660000,68
1477440670000,67
1477440680000,66
1477440695000,66
1477440700000,65
1477440715000,65
1477440730000,66
1477440740000,67
1477440750000,65
1477440760000,64
1477440770000,67
1477440780000,62
1477440790000,64
1477440800000,66
1477440810000,64
1477440825000,64
1477440830000,65
1477440840000,64
1477440850000,65
1477440860000,66
1477440870000,65
1477440880000,64
1477440895000,64
1477440900000,65
1477440910000,67
1477440920000,65
1477440930000,59
1477440940000,61
1477440950000,63
1477440965000,63
1477440980000,66
1477440990000,57
1477441000000,58
1477441010000,60
1477441020000,61
1477441030000,64
1477441040000,67
1477441050000,65
1477441060000,64
1477441070000,57
1477441080000,59
1477441090000,62
1477441100000,64
1477441110000,65
1477441120000,62
1477441135000,62
1477441140000,64
1477441155000,64
1477441160000,63
1477441170000,64
1477441180000,63
1477441190000,62
1477441200000,60
1477441210000,62
1477441220000,64
1477441230000,63
1477441240000,64
1477441250000,62
1477441265000,62
1477441280000,62
1477441290000,63
1477441305000,63
1477441320000,60
1477441330000,61
1477441340000,61
1477441355000,61
1477441360000,63
1477441375000,63
1477441380000,62
1477441390000,61
1477441405000,61
1477441410000,62
1477441420000,63
1477441435000,63
1477441440000,61
1477441450000,60
1477441460000,62
1477441470000,62
1477441480000,61
1477441490000,61
1477441495000,62
1477441500000,61
1477441510000,62
1477441520000,57
1477441530000,58
1477441545000,59
1477441560000,59
1477441570000,60
1477441575000,61
1477441580000,60
1477441590000,60
1477441595000,59
1477441610000,60
1477441625000,60
1477441630000,61
1477441640000,57
1477441650000,58
1477441665000,58
1477441670000,60
1477441685000,60
1477441690000,58
1477441705000,58
1477441720000,59
1477441730000,60
1477441745000,60
1477441760000,59
1477441770000,58
1477441780000,57
1477441790000,58
1477441800000,59
1477441815000,59
1477441820000,58
1477441830000,57
1477441840000,58
1477441855000,58
1477441860000,59
1477441875000,59
1477441890000,58
1477441900000,58
1477441915000,58
1477441920000,59
1477441930000,58
1477441945000,58
1477441960000,57
1477441970000,58
1477441985000,58
1477442000000,59
1477442010000,58
1477442025000,58
1477442030000,59
1477442045000,59
1477442050000,58
1477442065000,58
1477442080000,58
1477442095000,58
1477442110000,58
1477442120000,57
1477442130000,58
1477442140000,57
1477442150000,59
1477442165000,59
1477442180000,59
1477442195000,59
1477442210000,58
1477442225000,58
1477442230000,57
1477442240000,58
1477442250000,57
1477442265000,57
1477442280000,57
1477442295000,57
1477442310000,58
1477442325000,58
1477442340000,58
1477442355000,58
1477442360000,57
1477442375000,57
1477442390000,57
1477442405000,57
1477442420000,57
1477442435000,57
1477442450000,58
1477442460000,57
1477442470000,56
1477442485000,56
1477442500000,56
1477442515000,56
1477442530000,57
1477442545000,57
1477442560000,57
1477442575000,57
1477442580000,56
1477442590000,56
1477442600000,57
1477442615000,57
1477442630000,57
1477442645000,57
1477442650000,56
1477442660000,55
1477442670000,56
1477442680000,57
1477442695000,57
1477442710000,57
1477442720000,56
1477442735000,56
1477442740000,55
1477442750000,56
1477442765000,56
1477442780000,56
1477442795000,56
1477442810000,56
1477442825000,56
1477442830000,57
1477442845000,57
1477442850000,56
1477442865000,56
1477442880000,57
1477442890000,56
1477442905000,56
1477442910000,55
1477442920000,56
1477442935000,56
1477442940000,57
1477442950000,56
1477442965000,56
1477442980000,56
1477442995000,56
1477443000000,57
1477443005000,57
1477443020000,57
1477443035000,57
1477443040000,55
1477443050000,54
1477443060000,56
1477443070000,54
1477443080000,55
1477443095000,55
1477443100000,56
1477443105000,56
1477443120000,56
1477443130000,55
1477443140000,55
1477443150000,56
1477443160000,55
1477443170000,56
1477443185000,56
1477443190000,57
1477443205000,57
1477443220000,56
1477443235000,56
1477443250000,56
1477443265000,56
1477443280000,57
1477443295000,57
1477443310000,56
1477443325000,56
1477443340000,56
1477443355000,56
1477443360000,57
1477443370000,56
1477443380000,55
1477443395000,55
1477443400000,56
1477443415000,56
1477443420000,57
1477443430000,56
1477443445000,56
1477443460000,56
1477443475000,56
1477443490000,57
1477443500000,56
1477443515000,56
1477443530000,56
1477443540000,57
1477443550000,56
1477443565000,56
1477443580000,57
1477443595000,57
1477443610000,56
1477443620000,57
1477443630000,56
1477443640000,57
1477443655000,57
1477443660000,56
1477443675000,56
1477443690000,56
1477443705000,56
1477443710000,57
1477443720000,56
1477443735000,56
1477443740000,55
1477443755000,55
1477443760000,56
1477443775000,56
1477443790000,55
1477443800000,56
1477443815000,56
1477443820000,57
1477443835000,57
1477443850000,56
1477443860000,56
1477443870000,57
1477443880000,56
1477443895000,56
1477443910000,55
1477443920000,55
1477443930000,56
1477443940000,57
1477443950000,55
1477443965000,55
1477443980000,56
1477443995000,56
1477444000000,57
1477444015000,57
1477444030000,56
1477444040000,55
1477444050000,57
1477444065000,57
1477444080000,56
1477444090000,55
1477444100000,56
1477444115000,56
1477444120000,57
1477444135000,57
1477444150000,57
1477444165000,57
1477444170000,58
1477444180000,57
1477444195000,57
1477444200000,58
1477444210000,57
1477444220000,58
1477444235000,58
1477444250000,57
1477444265000,57
1477444270000,56
1477444280000,56
1477444290000,56
1477444305000,56
1477444320000,55
1477444330000,56
1477444340000,58
1477444355000,58
1477444360000,57
1477444370000,55
1477444380000,56
1477444395000,56
1477444400000,57
1477444410000,58
1477444420000,56
1477444430000,55
1477444440000,56
1477444450000,57
1477444460000,58
1477444470000,57
1477444480000,55
1477444490000,56
1477444505000,56
1477444520000,57
1477444530000,56
1477444545000,56
1477444550000,57
1477444565000,57
1477444580000,57
1477444595000,57
1477444600000,56
1477444610000,57
1477444625000,57
1477444630000,58
1477444645000,58
1477444650000,57
1477444660000,56
1477444670000,57
1477444685000,57
1477444690000,58
1477444705000,58
1477444720000,58
1477444730000,59
1477444745000,59
1477444750000,58
1477444765000,58
1477444770000,58
1477444785000,58
1477444800000,59
1477444815000,59
1477444820000,58
1477444830000,59
1477444845000,59
1477444860000,59
1477444875000,59
1477444880000,58
1477444890000,60
1477444905000,60
1477444910000,59
1477444920000,60
1477444930000,58
1477444945000,58
1477444950000,60
1477444960000,57
1477444970000,58
1477444980000,59
1477444995000,59
1477445010000,59
1477445025000,59
1477445040000,60
1477445050000,59
1477445060000,57
1477445070000,58
1477445080000,60
1477445095000,60
1477445100000,59
1477445110000,58
1477445125000,58
1477445130000,59
1477445140000,60
1477445150000,58
1477445165000,58
1477445170000,59
1477445180000,58
1477445190000,59
1477445205000,59
1477445210000,58
1477445225000,58
1477445230000,59
1477445240000,60
1477445255000,60
1477445260000,59
1477445275000,59
1477445280000,58
1477445290000,60
1477445305000,60
1477445310000,78
1477445320000,66
1477445330000,60
1477445340000,58
1477445355000,58
1477445360000,60
1477445370000,61
1477445385000,61
1477445400000,61
1477445405000,61
1477445420000,65
1477445430000,58
1477445440000,60
1477445450000,57
1477445460000,61
1477445470000,56
1477445480000,59
1477445490000,60
1477445495000,60
1477445510000,60
1477445520000,58
1477445530000,56
1477445545000,56
1477445550000,57
1477445560000,58
1477445575000,58
1477445580000,60
1477445590000,62
1477445600000,62
1477445615000,62
1477445620000,61
1477445635000,61
1477445640000,62
1477445655000,62
1477445660000,61
1477445670000,59
1477445680000,61
1477445690000,62
1477445700000,61
1477445710000,61
1477445720000,62
1477445730000,60
1477445740000,60
1477445750000,63
1477445765000,63
1477445770000,64
1477445780000,65
1477445790000,62
1477445800000,65
1477445810000,66
1477445820000,62
1477445835000,62
1477445840000,65
1477445850000,63
1477445860000,61
1477445870000,61
1477445880000,67
1477445890000,68
1477445900000,64
1477445910000,62
1477445920000,61
1477445935000,61
1477445940000,58
1477445950000,57
1477445965000,57
1477445970000,58
1477445985000,58
1477445990000,59
1477445995000,58
1477446000000,57
1477446015000,57
1477446020000,58
1477446030000,61
1477446040000,60
1477446050000,61
1477446060000,62
1477446075000,62
1477446080000,61
1477446090000,62
1477446100000,66
1477446110000,65
1477446120000,63
1477446130000,62
1477446145000,62
1477446150000,63
1477446165000,63
1477446170000,62
1477446180000,61
1477446190000,64
1477446200000,66
1477446215000,66
1477446220000,65
1477446230000,67
1477446245000,67
1477446250000,66
1477446260000,65
1477446275000,65
1477446280000,64
1477446290000,63
1477446300000,62
1477446310000,63
1477446320000,64
1477446330000,65
1477446340000,63
1477446350000,62
1477446365000,62
1477446380000,62
1477446390000,63
1477446400000,64
1477446410000,63
1477446425000,63
1477446430000,62
1477446440000,63
1477446455000,63
1477446460000,64
1477446470000,63
1477446480000,64
1477446490000,65
1477446505000,65
1477446520000,64
1477446530000,63
1477446540000,64
1477446550000,65
1477446565000,65
1477446580000,65
1477446590000,64
1477446605000,64
1477446620000,65
1477446630000,63
1477446640000,61
1477446655000,61
1477446660000,63
1477446670000,62
1477446685000,62
1477446690000,75
1477446700000,62
1477446710000,59
1477446720000,57
1477446730000,56
1477446745000,56
1477446750000,55
1477446760000,56
1477446770000,57
1477446780000,58
1477446790000,57
1477446805000,57
1477446810000,56
1477446820000,58
1477446835000,58
1477446840000,59
1477446850000,57
1477446865000,57
1477446870000,55
1477446885000,55
1477446890000,58
1477446905000,57
1477446920000,57
1477446930000,59
1477446940000,57
1477446950000,56
1477446960000,55
1477446975000,55
1477446980000,54
1477446990000,55
1477447000000,56
1477447010000,60
1477447020000,57
1477447030000,56
1477447045000,56
1477447050000,54
1477447060000,55
1477447070000,57
1477447080000,55
1477447090000,54
1477447100000,55
1477447110000,54
1477447120000,55
1477447130000,57
1477447145000,57
1477447150000,55
1477447160000,57
1477447170000,59
1477447175000,59
1477447190000,60
1477447200000,61
1477447210000,60
1477447220000,58
1477447230000,56
1477447240000,54
1477447250000,55
1477447260000,54
1477447270000,53
1477447285000,53
1477447290000,53
1477447300000,55
1477447310000,57
1477447325000,57
1477447330000,58
1477447340000,58
1477447350000,57
1477447365000,57
1477447380000,56
1477447390000,55
1477447405000,55
1477447410000,57
1477447420000,57
1477447430000,56
1477447445000,56
1477447450000,58
1477447465000,58
1477447470000,57
1477447480000,55
1477447490000,56
1477447500000,55
1477447510000,57
1477447520000,57
1477447530000,57
1477447540000,56
1477447550000,57
1477447565000,57
1477447580000,58
1477447590000,57
1477447600000,57
1477447610000,57
1477447625000,57
1477447630000,58
1477447640000,57
1477447650000,57
1477447660000,57
1477447670000,56
1477447685000,56
1477447690000,57
1477447705000,57
1477447710000,56
1477447725000,56
1477447740000,56
1477447750000,57
1477447765000,57
1477447770000,56
1477447780000,57
1477447795000,57
1477447800000,56
1477447810000,56
1477447820000,56
1477447830000,57
1477447840000,55
1477447855000,55
1477447860000,57
1477447870000,56
1477447880000,56
1477447890000,55
1477447900000,57
1477447910000,56
1477447920000,57
1477447930000,56
1477447940000,55
1477447950000,55
1477447965000,55
1477447980000,57
1477447995000,57
1477448000000,57
1477448010000,56
1477448025000,56
1477448040000,56
1477448055000,56
1477448060000,55
1477448070000,58
1477448080000,58
1477448095000,58
1477448100000,56
1477448110000,56
1477448120000,57
1477448135000,57
1477448140000,57
1477448150000,54
1477448165000,54
1477448170000,55
1477448180000,56
1477448195000,56
1477448210000,57
1477448220000,56
1477448230000,57
1477448245000,57
1477448260000,57
1477448270000,56
1477448285000,56
1477448290000,57
1477448305000,57
1477448310000,57
1477448320000,57
1477448330000,56
1477448340000,57
1477448350000,57
1477448365000,57
1477448380000,57
1477448390000,56
1477448400000,57
1477448410000,57
1477448420000,58
1477448430000,56
1477448445000,56
1477448450000,57
1477448460000,58
1477448475000,58
1477448480000,57
1477448490000,55
1477448500000,57
1477448510000,57
1477448525000,57
1477448530000,56
1477448540000,54
1477448550000,53
1477448560000,54
1477448570000,56
1477448580000,57
1477448590000,55
1477448600000,56
1477448610000,55
1477448620000,56
1477448635000,56
1477448650000,55
1477448660000,55
1477448675000,55
1477448680000,56
1477448690000,57
1477448700000,56
1477448715000,56
1477448730000,56
1477448745000,56
1477448760000,55
1477448775000,55
1477448780000,56
1477448790000,57
1477448805000,57
1477448810000,56
1477448820000,57
1477448830000,56
1477448840000,56
1477448850000,56
1477448860000,57
1477448870000,56
1477448885000,56
1477448890000,56
1477448900000,56
1477448915000,56
1477448930000,57
1477448945000,57
1477448960000,56
1477448975000,56
1477448980000,55
1477448990000,56
1477449000000,55
1477449010000,56
1477449020000,57
1477449035000,57
1477449050000,55
1477449065000,55
1477449080000,56
1477449090000,55
1477449100000,53
1477449110000,56
1477449125000,56
1477449140000,57
1477449150000,58
1477449160000,56
1477449170000,55
1477449180000,56
1477449190000,56
1477449200000,55
1477449210000,57
1477449220000,55
1477449230000,55
1477449240000,58
1477449250000,57
1477449260000,56
1477449270000,57
1477449285000,57
1477449300000,56
1477449310000,56
1477449325000,56
1477449330000,57
1477449345000,57
1477449350000,57
1477449360000,56
1477449370000,55
1477449380000,54
1477449390000,56
1477449400000,56
1477449415000,56
1477449430000,56
1477449440000,54
1477449450000,57
1477449460000,55
1477449470000,53
1477449485000,53
1477449500000,55
1477449515000,55
1477449520000,54
1477449530000,53
1477449540000,54
1477449550000,56
1477449565000,56
1477449580000,55
1477449590000,53
1477449600000,54
1477449610000,56
1477449625000,56
1477449640000,54
1477449650000,55
1477449660000,57
1477449670000,56
1477449685000,56
1477449700000,54
1477449710000,55
1477449725000,55
1477449730000,56
1477449740000,55
1477449750000,54
1477449765000,54
1477449780000,53
1477449795000,53
1477449800000,54
1477449810000,53
1477449825000,53
1477449830000,54
1477449840000,55
1477449850000,54
1477449865000,54
1477449880000,54
1477449890000,53
1477449900000,57
1477449915000,57
1477449920000,54
1477449930000,53
1477449940000,55
1477449950000,53
1477449960000,55
1477449970000,54
1477449985000,54
1477449990000,53
1477450000000,55
1477450010000,54
1477450020000,53
1477450030000,52
1477450040000,54
1477450055000,54
1477450070000,54
1477450085000,54
1477450090000,53
1477450100000,54
1477450115000,54
1477450120000,53
1477450130000,58
1477450140000,59
1477450150000,58
1477450160000,57
1477450170000,58
1477450175000,58
1477450190000,59
1477450195000,59
1477450200000,65
1477450210000,58
1477450220000,55
1477450230000,54
1477450240000,53
1477450255000,53
1477450270000,59
1477450280000,58
1477450290000,54
1477450300000,54
1477450310000,54
1477450320000,53
1477450335000,53
1477450340000,57
1477450350000,55
1477450360000,54
1477450370000,53
1477450385000,53
1477450390000,52
1477450400000,53
1477450410000,54
1477450425000,54
1477450440000,56
1477450455000,56
1477450460000,57
1477450470000,55
1477450480000,56
1477450490000,58
1477450505000,58
1477450510000,58
1477450525000,58
1477450530000,57
1477450545000,57
1477450550000,54
1477450560000,57
1477450570000,56
1477450580000,54
1477450590000,56
1477450605000,56
1477450620000,57
1477450630000,56
1477450640000,54
1477450650000,56
1477450660000,58
1477450675000,58
1477450680000,56
1477450690000,56
1477450705000,56
1477450720000,55
1477450735000,55
1477450750000,54
1477450760000,55
1477450770000,58
1477450780000,56
1477450790000,56
1477450800000,57
1477450810000,58
1477450820000,56
1477450830000,54
1477450840000,55
1477450855000,55
1477450860000,57
1477450870000,59
1477450880000,62
1477450890000,61
1477450900000,58
1477450910000,58
1477450925000,58
1477450930000,59
1477450940000,56
1477450955000,56
1477450960000,53
1477450970000,54
1477450980000,54
1477450990000,55
1477451000000,56
1477451010000,59
1477451020000,60
1477451035000,60
1477451040000,59
1477451050000,55
1477451060000,54
1477451070000,52
1477451080000,51
1477451090000,52
1477451100000,55
1477451110000,55
1477451120000,56
1477451135000,56
1477451140000,57
1477451150000,60
1477451160000,60
1477451170000,62
1477451180000,59
1477451190000,58
1477451200000,60
1477451210000,62
1477451220000,58
1477451230000,56
1477451240000,56
1477451250000,58
1477451260000,60
1477451270000,59
1477451280000,56
1477451295000,56
1477451300000,58
1477451310000,63
1477451320000,61
1477451330000,59
1477451345000,59
1477451350000,60
1477451360000,58
1477451375000,58
1477451380000,56
1477451390000,54
1477451400000,55
1477451410000,56
1477451420000,57
1477451430000,59
1477451440000,63
1477451450000,63
1477451460000,57
1477451470000,58
1477451480000,60
1477451495000,60
1477451500000,59
1477451510000,59
1477451520000,56
1477451530000,53
1477451540000,52
1477451550000,53
1477451560000,55
1477451570000,60
1477451585000,60
1477451590000,62
1477451600000,58
1477451610000,55
1477451620000,54
1477451630000,56
1477451640000,55
1477451650000,60
1477451660000,59
1477451670000,63
1477451680000,58
1477451695000,58
1477451700000,57
1477451710000,59
1477451720000,61
1477451735000,61
1477451740000,63
1477451750000,60
1477451760000,59
1477451770000,55
1477451780000,51
1477451795000,51
1477451810000,53
1477451820000,58
1477451830000,57
1477451840000,55
1477451850000,56
1477451860000,54
1477451870000,53
1477451880000,52
1477451890000,49
1477451900000,51
1477451910000,52
1477451920000,55
1477451930000,58
1477451940000,55
1477451950000,53
1477451965000,53
1477451970000,57
1477451980000,59
1477451995000,59
1477452000000,56
1477452010000,54
1477452025000,54
1477452040000,54
1477452055000,54
1477452070000,57
1477452080000,54
1477452090000,57
1477452100000,54
1477452115000,54
1477452120000,56
1477452130000,54
1477452140000,57
1477452150000,54
1477452160000,52
1477452170000,53
1477452180000,55
1477452190000,52
1477452200000,53
1477452210000,55
1477452220000,54
1477452230000,53
1477452240000,55
1477452250000,53
1477452260000,51
1477452270000,52
1477452280000,57
1477452290000,55
1477452300000,52
1477452315000,52
1477452320000,53
1477452335000,53
1477452340000,57
1477452350000,55
1477452360000,54
1477452370000,52
1477452380000,51
1477452395000,51
1477452400000,53
1477452415000,53
1477452420000,55
1477452430000,58
1477452440000,61
1477452450000,58
1477452460000,56
1477452470000,54
1477452485000,54
1477452500000,55
1477452510000,56
1477452520000,56
1477452535000,56
1477452550000,57
1477452560000,55
1477452570000,53
1477452580000,51
1477452590000,51
1477452600000,56
1477452610000,58
1477452625000,58
1477452630000,55
1477452645000,55
1477452650000,54
1477452660000,55
1477452665000,55
1477452680000,55
1477452695000,55
1477452700000,57
1477452705000,55
1477452710000,55
1477452715000,54
1477452720000,53
1477452735000,53
1477452740000,52
1477452750000,53
1477452760000,55
1477452770000,56
1477452780000,58
1477452790000,57
1477452800000,55
1477452810000,54
1477452820000,57
1477452830000,59
1477452840000,59
1477452855000,59
1477452870000,59
1477452880000,55
1477452890000,57
1477452900000,60
1477452910000,65
1477452920000,57
1477452930000,59
1477452940000,57
1477452955000,57
1477452960000,56
1477452970000,57
1477452980000,60
1477452990000,61
1477453000000,58
1477453015000,58
1477453030000,60
1477453040000,59
1477453050000,58
1477453060000,58
1477453070000,59
1477453085000,59
1477453090000,56
1477453100000,55
1477453115000,55
1477453120000,58
1477453135000,58
1477453140000,60
1477453150000,55
1477453160000,54
1477453175000,54
1477453180000,57
1477453190000,58
1477453200000,59
1477453210000,57
1477453225000,57
1477453230000,58
1477453240000,59
1477453250000,58
1477453260000,57
1477453270000,56
1477453280000,57
1477453295000,57
1477453300000,55
1477453310000,56
1477453320000,56
1477453330000,57
1477453340000,58
1477453355000,58
1477453360000,59
1477453370000,60
1477453380000,59
1477453395000,59
1477453410000,59
1477453420000,57
1477453430000,55
1477453440000,54
1477453450000,57
1477453460000,58
1477453470000,60
1477453480000,58
1477453490000,57
1477453500000,56
1477453510000,56
1477453520000,56
1477453530000,57
1477453540000,56
1477453555000,56
1477453560000,57
1477453570000,58
1477453580000,60
1477453590000,59
1477453600000,57
1477453610000,58
1477453620000,57
1477453630000,58
1477453645000,58
1477453650000,59
1477453660000,59
1477453675000,59
1477453680000,56
1477453690000,57
1477453700000,56
1477453710000,58
1477453725000,58
1477453730000,59
1477453740000,57
1477453750000,57
1477453760000,58
1477453770000,59
1477453780000,61
1477453790000,59
1477453800000,57
1477453810000,57
1477453825000,57
1477453840000,59
1477453850000,57
1477453865000,57
1477453870000,54
1477453880000,56
1477453890000,55
1477453900000,57
1477453910000,56
1477453925000,56
1477453930000,55
1477453940000,57
1477453955000,57
1477453960000,56
1477453975000,56
1477453980000,55
1477453990000,57
1477454000000,54
1477454010000,56
1477454020000,58
1477454030000,56
1477454040000,55
1477454050000,54
1477454060000,55
1477454070000,58
1477454085000,58
1477454090000,58
1477454105000,58
1477454110000,56
1477454120000,57
1477454130000,56
1477454140000,58
1477454150000,56
1477454160000,54
1477454170000,55
1477454180000,57
1477454195000,57
1477454200000,57
1477454210000,54
1477454220000,55
1477454230000,56
1477454245000,56
1477454260000,56
1477454275000,56
1477454290000,56
1477454305000,56
